policy_number,spcode,product_code,initial_policy,commencement_year,commencement_month,ifrs17_group,age_at_entry,gender,main_member_age_at_entry,main_member_gender,sum_assured,annual_premium,premium_status,premium_pattern,waiting_period,duration_in_force_months,sum_assured_escalation,premium_escalation,interest_percentage,income,education_level,socio_economic_class,occupational_class,smoker_status,select_period,current_loan,premium_frequency,premium_rate,temporary_premium_waiver_indicator,temporary_premium_waiver_month_exit,distribution,tax_class,education,plan,continuity_or_premium_waiver_option,premium_waiver_indicator,commission_type,cashback_indicator,funeral_service_indicator,repatriation,tombstone,cow_benefit,educator_option,paidup_option,paidup_indicator,member_type,term,original_term,outstanding_term_months,food,cashback_option,premium_holiday_used,disability_definition,deferred_period
1107957,4,FUN_01,1,2021,12,4,5,F,36,F,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1107958,4,FUN_01,1,2021,12,4,42,F,42,F,7000,804,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,1,0,0,0,0,0,0,0,MM,912,0,0,0,1,0,0,0
1107958,4,FUN_01,1,2021,12,4,49,M,42,F,7000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,816,0,0,0,0,0,0,0
1107958,4,FUN_01,1,2021,12,4,20,M,42,F,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,24,0,0,0,0,0,0,0
1107958,4,FUN_01,1,2021,12,4,16,F,42,F,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
1107958,4,FUN_01,1,2021,12,4,12,F,42,F,3500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1107962,4,FUN_01,1,2021,12,4,54,M,54,M,12500,2952,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,1,0,0,1,0,0,0,0,MM,768,0,0,0,1,0,0,0
1107962,4,FUN_01,1,2021,12,4,43,F,54,M,12500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,SP,900,0,0,0,0,0,0,0
1107962,4,FUN_01,1,2021,12,4,81,F,54,M,5000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,444,0,0,0,0,0,0,0
1107962,4,FUN_01,1,2021,12,4,67,F,54,M,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,600,0,0,0,0,0,0,0
1107969,4,FUN_01,1,2021,12,4,46,F,46,F,7000,588,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,852,0,0,0,0,0,0,0
1107969,4,FUN_01,1,2021,12,4,49,M,46,F,7000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,816,0,0,0,0,0,0,0
1107969,4,FUN_01,1,2021,12,4,21,M,46,F,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,12,0,0,0,0,0,0,0
1107970,4,FUN_01,1,2021,12,4,25,M,25,M,12500,564,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1104,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,45,F,45,F,12500,1692,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,864,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,49,M,45,F,12500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,SP,828,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,20,F,45,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,24,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,14,M,45,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,62,F,45,F,2000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,660,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,79,F,45,F,2000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,456,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,26,M,45,F,2000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,EXT,1092,0,0,0,0,0,0,0
1107972,4,FUN_01,1,2021,12,4,23,F,45,F,2000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,EXT,1128,0,0,0,0,0,0,0
1107977,4,FUN_01,1,2021,12,4,31,F,31,F,50000,4212,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,1032,0,0,0,0,0,0,0
1107977,4,FUN_01,1,2021,12,4,31,M,31,F,50000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,1032,0,0,0,0,0,0,0
1107977,4,FUN_01,1,2021,12,4,13,F,31,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,108,0,0,0,0,0,0,0
1107977,4,FUN_01,1,2021,12,4,11,F,31,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,132,0,0,0,0,0,0,0
1107977,4,FUN_01,1,2021,12,4,10,F,31,F,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,144,0,0,0,0,0,0,0
1107977,4,FUN_01,1,2021,12,4,6,F,31,F,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,CH,192,0,0,0,0,0,0,0
1107979,4,FUN_01,1,2021,12,4,55,F,55,F,50000,3984,0,1,6,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,1,0,0,0,0,0,MM,756,0,0,0,0,0,0,0
1107979,4,FUN_01,1,2021,12,4,16,M,55,F,25000,0,0,1,6,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,84,0,0,0,0,0,0,0
1107979,4,FUN_01,1,2021,12,4,79,F,55,F,15000,0,0,1,9,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,1,0,0,0,PAR,468,0,0,0,0,0,0,0
1107980,4,FUN_01,1,2021,12,4,31,F,31,F,50000,3420,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,0,0,0,0,0,MM,1032,0,0,0,1,0,0,0
1107980,4,FUN_01,1,2021,12,4,2,F,31,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,240,0,0,0,0,0,0,0
1107981,4,FUN_01,1,2021,12,4,52,F,52,F,12500,2508,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,780,0,0,0,0,0,0,0
1107981,4,FUN_01,1,2021,12,4,75,F,52,F,10000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,516,0,0,0,0,0,0,0
1107981,4,FUN_01,1,2021,12,4,80,M,52,F,10000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,456,0,0,0,0,0,0,0
1107982,4,FUN_01,1,2021,12,4,35,M,35,M,50000,3564,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,0,0,0,0,0,MM,984,0,0,0,1,0,0,0
1107982,4,FUN_01,1,2021,12,4,31,F,35,M,50000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,1032,0,0,0,0,0,0,0
1107982,4,FUN_01,1,2021,12,4,8,F,35,M,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
1107982,4,FUN_01,1,2021,12,4,1,F,35,M,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,264,0,0,0,0,0,0,0
1107982,4,FUN_01,1,2021,12,4,1,M,35,M,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,264,0,0,0,0,0,0,0
1107984,4,FUN_01,1,2021,12,4,56,F,56,F,7000,876,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,732,0,0,0,0,0,0,0
1107984,4,FUN_01,1,2021,12,4,77,F,56,F,4000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,492,0,0,0,0,0,0,0
1107987,4,FUN_01,1,2021,12,4,34,F,34,F,12500,1788,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,996,0,0,0,0,0,0,0
1107987,4,FUN_01,1,2021,12,4,15,F,34,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,CH,84,0,0,0,0,0,0,0
1107987,4,FUN_01,1,2021,12,4,5,F,34,F,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,CH,204,0,0,0,0,0,0,0
1107992,4,FUN_01,1,2021,12,4,38,F,38,F,25000,1884,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,1,0,0,0,0,0,MM,948,0,0,0,0,0,0,0
1107992,4,FUN_01,1,2021,12,4,44,M,38,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,SP,888,0,0,0,0,0,0,0
1107992,4,FUN_01,1,2021,12,4,16,F,38,F,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
1107992,4,FUN_01,1,2021,12,4,14,F,38,F,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1107992,4,FUN_01,1,2021,12,4,19,M,38,F,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,CH,36,0,0,0,0,0,0,0
1108057,4,FUN_01,1,2021,12,4,40,M,40,M,12500,1368,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,1,0,1,0,0,0,MM,924,0,0,0,0,0,0,0
1108057,4,FUN_01,1,2021,12,4,14,F,40,M,10000,0,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1108057,4,FUN_01,1,2021,12,4,10,F,40,M,6000,0,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,144,0,0,0,0,0,0,0
1108057,4,FUN_01,1,2021,12,4,1,F,40,M,2500,0,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,252,0,0,0,0,0,0,0
1108061,4,FUN_01,1,2021,12,4,50,M,50,M,12500,2544,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,1,0,0,1,1,0,0,0,MM,816,0,0,0,1,0,0,0
1108061,4,FUN_01,1,2021,12,4,43,F,50,M,12500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,1,0,0,0,SP,888,0,0,0,0,0,0,0
1108061,4,FUN_01,1,2021,12,4,22,M,50,M,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,0,0,0,0,0,0,0,0
1108061,4,FUN_01,1,2021,12,4,12,M,50,M,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1108061,4,FUN_01,1,2021,12,4,6,F,50,M,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,28,M,28,M,12500,2628,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1068,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,24,F,28,M,12500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,SP,1116,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,5,M,28,M,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,1,F,28,M,2500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,264,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,67,F,28,M,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,PAR,600,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,14,M,28,M,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,EXT,1236,0,0,0,0,0,0,0
1108066,4,FUN_01,1,2021,12,4,18,M,28,M,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,EXT,1188,0,0,0,0,0,0,0
1108068,4,FUN_01,1,2021,12,4,37,F,37,F,12500,1068,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,960,0,0,0,0,0,0,0
1108068,4,FUN_01,1,2021,12,4,9,M,37,F,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
1108076,4,FUN_01,1,2021,12,4,55,F,55,F,25000,840,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,744,0,0,0,0,0,0,0
1108083,4,FUN_01,1,2021,12,4,41,F,41,F,50000,3444,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,MM,912,0,0,0,0,0,0,0
1108083,4,FUN_01,1,2021,12,4,44,M,41,F,50000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,876,0,0,0,0,0,0,0
1108083,4,FUN_01,1,2021,12,4,18,F,41,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,48,0,0,0,0,0,0,0
1108087,4,FUN_01,1,2021,12,4,51,F,51,F,12500,2160,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,MM,792,0,0,0,0,0,0,0
1108087,4,FUN_01,1,2021,12,4,49,M,51,F,12500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,0,0,0,0,SP,816,0,0,0,0,0,0,0
1108087,4,FUN_01,1,2021,12,4,18,M,51,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,48,0,0,0,0,0,0,0
1108087,4,FUN_01,1,2021,12,4,16,F,51,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,84,0,0,0,0,0,0,0
1108087,4,FUN_01,1,2021,12,4,12,F,51,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1108087,4,FUN_01,1,2021,12,4,82,M,51,F,5000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,PAR,420,0,0,0,0,0,0,0
1108091,4,FUN_01,1,2021,12,4,46,F,46,F,25000,840,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,864,0,0,0,0,0,0,0
1108095,4,FUN_01,1,2021,12,4,37,F,37,F,50000,3288,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,0,0,0,0,MM,960,0,0,0,0,0,0,0
1108095,4,FUN_01,1,2021,12,4,46,M,37,F,50000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,1,1,0,0,0,SP,852,0,0,0,0,0,0,0
1108095,4,FUN_01,1,2021,12,4,16,F,37,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,72,0,0,0,0,0,0,0
1108095,4,FUN_01,1,2021,12,4,12,M,37,F,25000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,120,0,0,0,0,0,0,0
1108095,4,FUN_01,1,2021,12,4,8,F,37,F,15000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,168,0,0,0,0,0,0,0
1108102,4,FUN_01,1,2021,12,4,61,F,61,F,50000,1380,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,MM,672,0,0,0,0,0,0,0
1108105,4,FUN_01,1,2021,12,4,30,M,30,M,25000,1152,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,1,1,0,0,0,MM,1044,0,0,0,0,0,0,0
1108106,4,FUN_01,1,2021,12,4,31,M,31,M,12500,708,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,1,0,0,0,0,0,MM,1032,0,0,0,0,0,0,0
1108109,4,FUN_01,1,2021,12,4,38,F,38,F,7000,1440,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,948,0,0,0,0,0,0,0
1108109,4,FUN_01,1,2021,12,4,28,M,38,F,7000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,1080,0,0,0,0,0,0,0
1108109,4,FUN_01,1,2021,12,4,18,M,38,F,2500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,264,0,0,0,0,0,0,0
1108109,4,FUN_01,1,2021,12,4,65,M,38,F,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,PAR,636,0,0,0,0,0,0,0
1108111,4,FUN_01,1,2021,12,4,61,F,61,F,7000,516,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,672,0,0,0,0,0,0,0
1108116,4,FUN_01,1,2021,12,4,48,F,48,F,50000,4404,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,1,0,0,0,0,0,0,0,MM,840,0,0,0,1,0,0,0
1108116,4,FUN_01,1,2021,12,4,55,M,48,F,50000,0,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,SP,744,0,0,0,0,0,0,0
1108116,4,FUN_01,1,2021,12,4,9,F,48,F,15000,0,0,1,6,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,0,0,0,0,0,0,CH,156,0,0,0,0,0,0,0
1108117,4,FUN_01,1,2021,12,4,51,F,51,F,7000,1248,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,1,0,0,0,MM,792,0,0,0,0,0,0,0
1108117,4,FUN_01,1,2021,12,4,18,M,51,F,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,48,0,0,0,0,0,0,0
1108117,4,FUN_01,1,2021,12,4,83,F,51,F,7000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,408,0,0,0,0,0,0,0
1108122,4,FUN_01,1,2021,12,4,46,F,46,F,12500,972,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,1,0,0,0,MM,852,0,0,0,0,0,0,0
1108125,4,FUN_01,1,2021,12,4,45,M,45,M,7000,876,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,864,0,0,0,0,0,0,0
1108125,4,FUN_01,1,2021,12,4,43,F,45,M,7000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,888,0,0,0,0,0,0,0
1108125,4,FUN_01,1,2021,12,4,13,M,45,M,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,108,0,0,0,0,0,0,0
1108125,4,FUN_01,1,2021,12,4,1,F,45,M,2500,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,252,0,0,0,0,0,0,0
1108125,4,FUN_01,1,2021,12,4,73,M,45,M,2000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,528,0,0,0,0,0,0,0
1108125,4,FUN_01,1,2021,12,4,62,F,45,M,2000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,PAR,660,0,0,0,0,0,0,0
1108132,4,FUN_01,1,2021,12,4,31,F,31,F,12500,1068,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,MM,1032,0,0,0,0,0,0,0
1108132,4,FUN_01,1,2021,12,4,14,F,31,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,96,0,0,0,0,0,0,0
1108133,4,FUN_01,1,2021,12,4,52,F,52,F,7000,588,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,MM,792,0,0,0,0,0,0,0
1108133,4,FUN_01,1,2021,12,4,58,F,52,F,7000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,SP,708,0,0,0,0,0,0,0
1108133,4,FUN_01,1,2021,12,4,20,M,52,F,5000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,A,0,0,1,0,0,0,0,0,0,0,0,CH,36,0,0,0,0,0,0,0
1108136,4,FUN_01,1,2021,12,4,52,M,52,M,50000,1680,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,D,0,0,1,0,0,1,0,1,0,0,0,MM,792,0,0,0,0,0,0,0
1108139,4,FUN_01,1,2021,12,4,33,F,33,F,12500,1380,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,1,1,0,0,0,MM,1008,0,0,0,0,0,0,0
1108139,4,FUN_01,1,2021,12,4,15,M,33,F,10000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,84,0,0,0,0,0,0,0
1108139,4,FUN_01,1,2021,12,4,5,M,33,F,6000,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,B,0,0,1,0,0,0,0,0,0,0,0,CH,204,0,0,0,0,0,0,0
1108140,4,FUN_01,1,2021,12,4,54,F,54,F,25000,2460,0,1,6,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,MM,756,0,0,0,0,0,0,0
1108140,4,FUN_01,1,2021,12,4,80,F,54,F,10000,0,0,1,9,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,,C,0,0,1,0,0,0,0,0,0,0,0,PAR,444,0,0,0,0,0,0,0
